doll_id,FA_merged_새벽기상,FA_merged_식전약,FA_merged_아침아침,FA_merged_식후약,FA_merged_저녁저녁,FA_merged_늦잠,FA_logEAR_겨울,FA_logEAR_활동다양성,FA_logEAR_여름,FA_logEAR_회상,FA_logEAR_종교,FA_logEAR_운동/퀴즈,FA_logEAR_영어,FA_logYMD_브레인,FA_logYMD_겨울,FA_logYMD_여름,FA_logYMD_봄,cluster22,cluster23,cluster33,cluster43,cluster_x22,cluster_y22,cluster_x23,cluster_y23,cluster_x33,cluster_y33,cluster_x43,cluster_y43,state_기타,state_문의/답변,state_안부,state_연결끊김,state_연락필요,reason기타,reason병원/수술,reason여행/친척/지인집,reason전원Off,call_send,emergency_month1,emergency_month2,emergency_month3,emergency_month4,emergency_month5,emergency_month6,emergency_month7,emergency_month8,emergency_month9,emergency_month10,emergency_month11,emergency_month12,emergency_hour0,emergency_hour1,emergency_hour2,emergency_hour3,emergency_hour4,emergency_hour5,emergency_hour6,emergency_hour7,emergency_hour8,emergency_hour9,emergency_hour10,emergency_hour11,emergency_hour12,emergency_hour13,emergency_hour14,emergency_hour15,emergency_hour16,emergency_hour17,emergency_hour18,emergency_hour19,emergency_hour20,emergency_hour21,emergency_hour22,emergency_hour23,emergency_night,emergency_evening,emergency_afternoon,emergency_morning,emergency_dawn
126458,1.1256396749298891,0.5163797005917693,0.2436505095567683,0.3787551332473659,0.22396365873137766,-0.3435371070232693,2.025402511374148,1.1635898387509065,1.864582320873732,-0.197312784875723,-0.43884132187833264,-0.19509363206166466,-0.69622213903028,6.4420770307570505,2.0337497719661117,5.683690120244048,1.7902120586559518,"(0, 0)","(1, 2)","(1, 0)","(0, 0)",0,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,0.0
126460,-0.6739602740088046,-0.20394935739302025,0.2569592918128465,0.7784156707211632,0.30355239771681064,-0.44389868434581,0.4347469088804764,-0.1158533901070402,1.7554125584331766,-0.61252030540915,-0.6985368859036758,0.837692292708833,-0.3050453696354113,0.2483166319071956,1.837917455614683,5.233791305041024,1.3905928843470183,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126463,-0.7565348765223868,0.1068057773524315,0.21892351972077514,1.238888017350804,0.2924080820490194,-0.4833938781132263,0.6501893871192449,0.7831444810961493,2.7578765089861133,-0.3771057499266002,-0.4215258807181029,-0.4357904665928892,-0.18772124019604428,3.5108608660540077,1.9280609394217232,5.111231508562908,1.5695853564834614,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,6.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,6.0,0.0
126464,1.0579865820620358,0.4602477482697994,0.0936956177081673,0.9583504643388924,0.24552280724990866,-0.5222483476349791,-1.025693858127766,-0.4507109090452812,0.6885061743756903,-1.4637650758798344,-1.1462878254023618,-0.8432962963132319,-1.3153502774648154,0.059081380174925924,1.7447327930114276,4.727153062785214,1.2414022052202531,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,0.0
126465,1.3764374937875412,-0.27229903197295896,0.2622803357942393,0.121685139272888,0.2388964874000503,-0.38760337095383,1.348012273298538,0.8659979453547229,1.89891579529154,-0.1043704568190325,-0.544259598019592,-0.07484060500385926,-0.5446364566666381,0.23819883007814774,1.6691471960927833,4.776371115193784,1.1669133725672882,"(1, 1)","(1, 2)","(1, 0)","(1, 2)",1,1,1,2,1,0,1,2,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0
126466,1.1377520361850764,0.29267909760756433,0.24713491933126536,0.3989184304623408,0.2444626385585893,-0.4846785348860335,-0.7090304824242123,-0.7609654243277244,0.3712304897275919,-1.015516871469414,-0.9530554727001598,0.5060660298858779,-0.7260306226176167,0.8714316595217501,2.003145439921186,5.591573232300254,1.6798816901823712,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126467,1.0852985324919393,0.8043855816346273,0.14823511006518614,1.1956541203161686,0.2136548395738048,-0.4668932809030884,2.274604940308282,1.4326793184815902,1.8519670782571251,0.0966799084611799,0.2391131789765645,0.7627245427571202,-0.353275139242265,7.57700084242921,1.6451106591981288,5.135685696828514,1.2957029795852766,"(0, 0)","(0, 2)","(1, 0)","(0, 0)",0,0,0,2,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,30.0,6.0,21.0,12.0,9.0,0.0,9.0,9.0,21.0,30.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,24.0,12.0,6.0,9.0,24.0,12.0,24.0,6.0,9.0,27.0,12.0,18.0,3.0,0.0,0.0,3.0,66.0,75.0,48.0,3.0
126481,-0.9549314905759356,0.6068033105521418,0.12024027982335195,1.0107694195879542,0.28536603600347266,-0.5039733234111776,-0.9634733738274268,-0.11704518389097268,2.6468625364924594,-0.7498408009728919,-0.7152729931364583,-0.5400877255169105,-0.3949637372488408,1.3097877295061695,1.1154324021431927,3.4804884530851554,0.08880427408917271,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0
126488,-0.3938918442422142,-0.5608415348263475,0.17312735285672376,-1.6851224700754168,0.20850440193579586,1.0103912414776453,-1.2383434677503111,0.8858562882688529,0.6039832632557959,-0.28578001399969355,-0.10942982411344657,-0.05641401566864086,-0.15304004987389114,0.6267171668207757,0.26635934493222113,2.573655456535028,-0.8453019397833207,"(1, 1)","(1, 2)","(0, 2)","(1, 2)",1,1,1,2,0,2,1,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0
126491,1.4030356276891651,0.5137631108742788,0.5029539728417868,1.087160928635935,-2.113801351848065,-0.047723784833960184,0.7012235732034521,-0.4707489813474237,1.6170722446721182,-1.1754063406693056,-0.8874324441873046,0.04937307982888172,-0.7202859969155878,1.1749662098952318,1.8289092822168809,4.9607712484984114,1.3865713444925518,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0
126578,-0.4573324026715471,-0.5755266978168391,0.2393149853840472,0.3753738136384757,0.22136956119205056,0.6735292573892799,-0.3145582087965157,1.0479401269728414,1.7821031825219755,-0.2973705600270533,-0.5271809157053005,0.1385814701200213,-0.4475099206659541,0.8284460889943398,0.6830264736356915,4.169790212885673,0.4767254289098529,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,18.0,7.0,7.0,21.0,6.0
126598,1.4104401251470466,-0.13501649507087402,0.21901950215277705,0.2451019234127351,0.17999984713101408,0.7554422550555153,0.2561144376986237,0.42663300910087865,2.987323975214573,0.11033183169374113,-0.15811514576512925,0.2658180252003832,0.13959960766022295,6.101116733949143,1.3736013432771657,4.479258800782752,1.0232459639136584,"(1, 1)","(1, 2)","(1, 0)","(1, 2)",1,1,1,2,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
126655,-0.7824225783378513,0.1874076919943076,0.25632521469716324,0.6183237348243092,0.3041189689051779,-0.3895685644898737,1.042846910878907,0.7399916587816124,2.8362772060269896,-0.21775051935247575,-0.2920525832525556,-0.3153886158602813,-0.18017864920089224,4.377101646747406,1.9204483699725217,4.8904398851773925,1.5852451684519222,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,12.0,8.0,4.0,0.0,0.0,40.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,8.0,16.0,8.0,4.0,8.0,8.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,28.0,44.0,4.0
126657,1.156523332418106,0.4092266500185677,0.2305599789238275,0.810679942030143,0.2633194966535274,-0.4778351505520658,1.449324030739132,1.195537975877872,1.9878163893436347,-0.28283382749681896,-0.11405194662135668,-0.0606529305134643,-0.4200021256529468,2.8291342026328254,1.891862655942833,5.2900682286903615,1.5546768212690645,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0
126683,-1.0354655734499043,1.3135178868137978,0.07024624686924562,1.9729987489826164,0.24686406868082816,-0.5605631191193213,-0.6228255854002679,0.5549076479127849,2.6587576997135614,0.11673390532999485,-0.07488431755359135,0.4075178482643143,0.21922580691698867,0.29349607376332904,1.4231931324325875,4.044259571304973,0.3113490092881693,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
126684,1.2279566303266656,-0.02432399287454309,0.29050351006016384,1.2691337709314547,0.24661245804455495,-0.5381833379281596,1.8894942576512777,1.0506812918178068,1.8382713034293052,-0.05370180165469758,-0.36475525861440666,0.15429761751340693,-0.6010116583637657,6.451111893125643,1.8476927611665124,5.4267958487634695,1.5978848308716718,"(0, 0)","(1, 2)","(1, 0)","(0, 0)",0,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,8.0,4.0,2.0,2.0,2.0
126687,-0.8179552512241867,0.341871021308571,0.20529599179811,0.3730473421463012,0.29966394986872674,-0.3639286937963964,-1.3936672111303487,-0.7559959554190929,1.1789031632228155,-1.1564863988781766,-1.0257688052338163,0.37243406750934216,-0.5431213585780691,1.8759274448442158,1.7739839399428263,4.107385135856877,1.2727113521330544,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0
126688,-0.6995937753237452,-0.15263783227258584,0.2469235101183848,-0.07539017453814523,0.3051069142608591,-0.3731566714539448,0.72857776707554,-0.8047887254580033,2.1434483179721493,-0.9641933054486506,-0.9474932120888728,0.2619428946796393,-0.6761329150019902,2.368477327496102,1.9497561276345283,5.046990618801594,1.5564159329452043,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,4.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,0.0
126689,-1.6972652663266583,1.8755328952957169,-7.622834481065791,1.8465218965915755,-1.113369336482658,1.589243962412392,-0.13943243812113582,0.7046447704576976,2.203852178218737,-1.1505234299327065,-0.2826462515384152,-0.09112227805797828,-0.204428640383276,0.7218824395351195,1.562776944417635,3.9562898169307834,1.0014320264200158,"(1, 1)","(1, 2)","(0, 0)","(3, 2)",1,1,1,2,0,0,3,2,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,9.0,0.0
126690,1.0533081503942157,0.38815878962758027,0.15337343950326013,1.404149560036292,0.2589686334626605,-0.5879314019926748,-1.4241097500912598,-1.9069230199746101,0.19454987810693825,2.0864908748339634,1.3704807608407044,-1.0697489917803609,0.10630113381612556,0.24838338066608065,0.2834456918599016,2.255881381707048,-0.5909319204911078,"(1, 1)","(1, 0)","(0, 0)","(1, 2)",1,1,1,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
126691,-0.5889766053855158,-0.4783952356918446,0.2672407123419519,0.3922838615450292,0.3039255741232463,-0.42026501596003135,0.6996704215323156,0.8490024945842243,1.938911300816986,-0.19305954282793905,-0.5580310159879504,0.09666053804587706,-0.4613489565621708,0.3986399810090477,1.1417496568488157,3.5007073623746985,0.5857574618762669,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
126692,-0.6183371682606232,-0.1973250360270944,0.2330968316737842,-0.22942205295745985,0.2868615172548055,-0.2128580895991392,2.051560119693705,1.3573760268300077,1.908510541780576,0.10773992435783124,0.2300587912867603,-0.031646450432054024,-0.5303519117478019,5.799107768147322,1.899859441414432,5.466793505365197,1.605704442114462,"(0, 0)","(1, 2)","(1, 0)","(0, 0)",0,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,6.0,3.0
126693,-0.7966169431220644,-0.2512887350444216,0.1608189535871073,0.4246163939938384,0.30858048054928183,-0.4637681158067202,1.5660842843079317,1.2694320722283543,1.9961782861937643,-0.35445360515981506,-0.08660614274628076,-0.3952833057466867,-0.5808406394788646,3.0056598036488644,1.925431412111637,4.681845305828385,1.5789756735377678,"(0, 0)","(1, 2)","(1, 0)","(1, 2)",0,0,1,2,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,50.0,5.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,18.0,0.0,0.0,9.0,0.0,20.0,10.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,20.0,29.0,43.0,0.0
126727,1.2485932131936832,0.1869466261517905,0.2138710821856317,0.59808586770126,0.21916674211794915,-0.4212982999578311,2.1740513419895846,1.3990961921661398,1.8995936870826475,0.06323654557224816,0.3545697516755807,-0.034044012544976236,-0.5408079563146914,7.948336556603613,1.7147043674953117,5.585974802085836,1.3839923779116674,"(0, 0)","(1, 2)","(1, 0)","(0, 0)",0,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,9.0,3.0
126728,-0.7456446076047627,0.5029012041971546,0.1324290220616266,1.205470236149661,0.2427160038332287,-0.3604698210826735,-0.13077401315990986,0.7995845302752841,2.4745110747808434,0.04623110406691154,0.08496243574805609,0.22077587598259715,0.009455030477520908,1.3104539158398874,1.6364276520224186,4.35269816518395,1.168930364469405,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0
126895,0.8872725082414586,1.6930601179851392,0.035584808777691074,-0.4978421671792913,0.2503809821416101,-0.3517361142509361,1.4949082683360857,1.2324691111544603,1.9971487108547288,-0.3427829747570055,-0.16576885634258345,-0.26011267288036605,-0.5189122608953611,3.734517764841857,1.915699727410186,5.1263763577448795,1.614645322753667,"(0, 0)","(1, 2)","(1, 0)","(1, 2)",0,0,1,2,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,5.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,40.0,16.0,0.0
126896,-0.8299763506935527,0.4186858018424413,0.1847483915812944,-1.0514376556751366,0.2827520360735223,-0.2272917394580494,-1.0851593067115932,-0.9422626619949304,2.0344013482925267,-1.3824466029076077,-1.3755618392040123,-0.9550495738793978,-0.903463844225312,1.4201553718451945,1.9829137995215087,5.310248188528279,1.643177979456863,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
126897,-0.9423359795138548,0.7914460081638021,0.17791450266692438,1.2270150501029806,0.29059319659989863,-0.4853266105476506,0.5454080194997805,0.5748181017346724,2.5254687977614485,0.08209468596413412,-0.23035283399359005,0.18436549961057985,-0.03134555570085334,0.4301318544077378,1.8343651877508045,5.080121544434948,1.379323406528455,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,15.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,15.0,6.0,6.0,12.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,48.0,9.0,0.0
126898,0.9612634106688084,0.32692420078562423,-2.186898665117255,1.3045769204134443,0.12132662022365202,-0.26601156914059465,0.8663548432433861,0.18493046477119174,0.7957513270745121,-0.9705429955595488,-0.8559164637806425,0.05959043232073216,-0.5759526537733121,0.9384468140281924,1.833677120815563,5.033614462307416,1.418564184548068,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0
126899,1.2625665617298036,-0.03594575647613316,0.28727143455972265,-0.01427874556049998,0.2679925177457455,-0.351502800071966,-0.3802575819721117,0.6329616003393651,2.337076855069248,-1.0860315229980289,-0.3477930949403834,0.06456429230585899,-0.34607931516720897,2.163868388263725,1.9976563110153,5.353593571708627,1.6110339041205552,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0
126900,-0.5673275440201062,-0.642175775609331,0.3485945855972253,0.35605430679216005,0.31301360272085144,-0.4580675006936252,1.2684963053818359,-0.4829208400761567,1.8659419564915471,-1.215422846786011,-0.9549005926710707,-0.2238789477658185,-0.970411914343002,1.1081093740242451,1.664922250508821,4.359922809920773,1.195587687314947,"(1, 1)","(1, 2)","(0, 0)","(1, 2)",1,1,1,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0
126901,1.3498959795354408,-0.3216481218479265,0.28755129999600704,-0.4056257852877225,0.26756204602979944,-0.326880963948134,-0.21860723096909832,0.24332004119305226,3.1587706730226013,-0.9567649898461588,-0.6187862674072623,0.05511824968194168,0.033681670944467515,3.087562394567997,2.0506574632155754,5.581004231265423,1.6820005155399769,"(1, 1)","(1, 2)","(1, 0)","(1, 2)",1,1,1,2,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,6.0,0.0
