,FA_merged_새벽기상,FA_merged_식전약,FA_merged_아침아침,FA_merged_식후약,FA_merged_저녁저녁,FA_merged_늦잠,FA_logEAR_장기이용,FA_logEAR_활동다양성,FA_logEAR_여름가을,FA_logEAR_종교인,FA_logEAR_차분취미,FA_logEAR_활동취미,FA_logEAR_지적취미,FA_logYMD_브레인,FA_logYMD_겨울,FA_logYMD_여름,FA_logYMD_봄,cluster23,cluster_x23,cluster_y23
126458,1.125639674929889,0.5163797005917693,0.24365050955676829,0.3787551332473659,0.22396365873137764,-0.34353710702326934,3.010689356989972,1.09577439276756,3.8497760057307033,-0.04825800420410946,0.08140029307767532,0.2802017970543681,-0.5151600543051693,6.4420770307570505,2.0337497719661113,5.683690120244047,1.7902120586559518,"(1, 2)",1,2
126460,-0.6739602740088046,-0.20394935739302025,0.25695929181284655,0.7784156707211632,0.30355239771681064,-0.44389868434581,-1.0093498464507324,0.40099156796626684,0.35137815790544497,-0.4811837243354902,-0.7083933027828705,0.8008645083398097,-0.46057147418921757,0.24831663190719558,1.8379174556146827,5.233791305041023,1.3905928843470183,"(1, 1)",1,1
126463,-0.7565348765223868,0.1068057773524315,0.21892351972077514,1.238888017350804,0.2924080820490194,-0.4833938781132263,0.083535538238259,1.1469127243885369,2.5888525115288794,-0.26399630052609835,-0.4288060056601358,-0.2837427900259522,-0.5246986717218465,3.5108608660540073,1.9280609394217232,5.111231508562908,1.5695853564834614,"(1, 1)",1,1
126464,1.0579865820620358,0.46024774826979936,0.0936956177081673,0.9583504643388924,0.24552280724990866,-0.5222483476349791,-0.8598633621926189,-0.8202325523699171,-0.20762922503369352,-1.1704894150336322,-1.327650230955241,-0.8364468703471153,-1.4683028730646535,0.05908138017492593,1.7447327930114276,4.727153062785214,1.2414022052202531,"(1, 1)",1,1
126465,1.3764374937875412,-0.27229903197295896,0.2622803357942393,0.121685139272888,0.2388964874000503,-0.38760337095382996,0.22338842044445942,1.0102375780078017,2.188753365267637,-0.3298965656366238,-0.09743148094381349,0.04666548521166285,-0.5421072085976658,0.23819883007814777,1.669147196092783,4.7763711151937835,1.166913372567288,"(1, 1)",1,1
126466,1.1377520361850764,0.29267909760756433,0.24713491933126538,0.3989184304623408,0.24446263855858927,-0.4846785348860335,-0.7867706018870836,-0.8217610969457954,-0.39022929917695115,-0.8777754169664831,-1.0266106774402566,0.47535858115483776,-0.8819129424949225,0.87143165952175,2.003145439921186,5.591573232300254,1.6798816901823712,"(1, 1)",1,1
126467,1.0852985324919393,0.8043855816346273,0.14823511006518614,1.1956541203161686,0.2136548395738048,-0.46689328090308835,4.34960752128584,1.2064409163674512,3.8310229762314076,0.2261339287606474,0.3642377394891064,1.054688509093524,0.027385230675950382,7.57700084242921,1.6451106591981288,5.135685696828514,1.2957029795852766,"(1, 2)",1,2
126481,-0.9549314905759356,0.6068033105521418,0.12024027982335196,1.010769419587954,0.28536603600347266,-0.5039733234111776,-0.6035420875810819,-0.22854572882967594,1.5580326370546156,-0.6662994027453628,-0.8232972781593964,-0.49105761049163404,-0.8555706330845655,1.3097877295061697,1.1154324021431927,3.4804884530851554,0.08880427408917271,"(1, 1)",1,1
126488,-0.3938918442422142,-0.5608415348263475,0.17312735285672376,-1.6851224700754168,0.20850440193579586,1.0103912414776453,-0.6998559739423849,0.8364523448464292,0.052727835730811,-0.04134402147968874,-0.07378176195248574,0.055857370882058346,-0.251983230171028,0.6267171668207757,0.26635934493222113,2.5736554565350276,-0.8453019397833207,"(0, 1)",0,1
126491,1.403035627689165,0.5137631108742788,0.5029539728417868,1.087160928635935,-2.113801351848065,-0.04772378483396018,-0.9381178987894787,-0.4599223100653006,0.6841298570656796,-0.8977666942719512,-1.3194195205004244,0.023596048053415752,-0.8877031288892953,1.1749662098952318,1.8289092822168809,4.9607712484984114,1.3865713444925518,"(1, 1)",1,1
126578,-0.4573324026715471,-0.5755266978168391,0.2393149853840472,0.37537381363847566,0.22136956119205056,0.6735292573892799,-0.2477536800409096,0.8272616561756432,1.110778019063828,-0.34467831569599705,-0.10877436039529387,0.24528881061894467,-0.4838980957001986,0.8284460889943398,0.6830264736356915,4.169790212885674,0.47672542890985287,"(1, 1)",1,1
126598,1.4104401251470466,-0.135016495070874,0.21901950215277705,0.24510192341273512,0.17999984713101408,0.7554422550555153,-0.13205389758479416,0.9175650357238468,2.1840041862621753,0.07220456383494403,5.042563879540562e-05,0.3732044426263298,-0.2060850622767038,6.101116733949142,1.3736013432771657,4.479258800782752,1.0232459639136584,"(1, 1)",1,1
126655,-0.7824225783378513,0.1874076919943076,0.25632521469716324,0.6183237348243092,0.30411896890517787,-0.38956856448987365,1.329435292942441,1.060450161371146,3.745907700438206,-0.0342230404025627,-0.20560817337389775,-0.12590160443310922,-0.4365611891088098,4.377101646747407,1.9204483699725219,4.8904398851773925,1.5852451684519222,"(1, 2)",1,2
126657,1.1565233324181061,0.4092266500185677,0.23055997892382749,0.810679942030143,0.2633194966535274,-0.47783515055206577,0.6796555797099229,1.3005447283791625,2.3195989156345824,-0.07321420643585212,-0.20882765886067392,0.2205224144725818,-0.35420340408124545,2.829134202632825,1.8918626559428333,5.2900682286903615,1.5546768212690643,"(1, 1)",1,1
126683,-1.0354655734499043,1.3135178868137978,0.07024624686924562,1.9729987489826164,0.24686406868082816,-0.5605631191193213,-0.8432417633640089,0.7753396628224785,1.0060027227160497,0.057403809727490825,0.13707340533101095,0.5060382550300163,-0.11697215050300315,0.29349607376332904,1.4231931324325877,4.044259571304974,0.3113490092881693,"(1, 1)",1,1
126684,1.2279566303266656,-0.024323992874543093,0.29050351006016384,1.2691337709314547,0.24661245804455498,-0.5381833379281596,2.2247792687091517,1.049963679622574,3.7723719256142454,-0.014219685496654583,0.11123070832609493,0.45828213541368074,-0.4588114175633003,6.451111893125642,1.8476927611665124,5.4267958487634695,1.5978848308716718,"(1, 2)",1,2
126687,-0.8179552512241867,0.341871021308571,0.20529599179810998,0.3730473421463012,0.29966394986872674,-0.3639286937963964,-0.9575495581541565,-0.9508105619224145,-0.03824628512232023,-0.8818315335263853,-1.0402277080797488,0.3526468195130355,-0.8262514275108901,1.875927444844216,1.7739839399428263,4.107385135856877,1.2727113521330544,"(1, 1)",1,1
126688,-0.6995937753237452,-0.15263783227258584,0.2469235101183848,-0.07539017453814523,0.3051069142608591,-0.37315667145394477,-0.6467662874705868,-0.5412881440212232,1.0781803345018273,-0.8337148910301788,-1.239428056392658,0.19806824207295062,-0.8909049982580652,2.3684773274961026,1.9497561276345283,5.046990618801594,1.5564159329452043,"(1, 1)",1,1
126689,-1.6972652663266585,1.8755328952957169,-7.622834481065791,1.8465218965915755,-1.113369336482658,1.589243962412392,-0.8664652068588478,0.7741670037536867,0.8926199670786935,-0.2929926930675627,-0.9812703573485054,0.034204622425147116,-0.48161964206313046,0.7218824395351195,1.562776944417635,3.9562898169307825,1.0014320264200158,"(0, 1)",0,1
126690,1.0533081503942157,0.38815878962758027,0.15337343950326013,1.4041495600362919,0.2589686334626605,-0.5879314019926748,-1.0588066895119832,-1.935592779961788,-0.5399458374209328,1.2475570945667085,1.7945217289997384,-1.3010698000118186,-0.08148269863327276,0.24838338066608065,0.2834456918599016,2.255881381707048,-0.5909319204911078,"(1, 0)",1,0
126691,-0.5889766053855158,-0.47839523569184456,0.2672407123419519,0.3922838615450292,0.3039255741232463,-0.42026501596003135,-0.0736669534466521,0.9860738610386806,1.1579380805856097,-0.3495531415516189,-0.1689251284771309,0.26219270569521175,-0.47041391913525066,0.3986399810090477,1.1417496568488157,3.500707362374699,0.5857574618762669,"(1, 1)",1,1
126692,-0.6183371682606232,-0.19732503602709442,0.2330968316737842,-0.22942205295745982,0.2868615172548055,-0.21285808959913918,2.3285086711807903,1.2400370208945615,4.84970811690693,0.3461304775767575,0.25841866177809414,0.12881182057995436,-0.3716409960376412,5.799107768147323,1.8998594414144319,5.466793505365196,1.605704442114462,"(1, 2)",1,2
126693,-0.7966169431220644,-0.2512887350444216,0.1608189535871073,0.4246163939938384,0.30858048054928183,-0.4637681158067202,0.513697104150841,1.3319259374348202,3.677038444412863,-0.07446802132947375,-0.41385430389860567,-0.42026818192913984,-0.5972857334359719,3.0056598036488644,1.925431412111637,4.681845305828385,1.5789756735377678,"(1, 2)",1,2
126727,1.2485932131936832,0.1869466261517905,0.2138710821856317,0.59808586770126,0.21916674211794915,-0.42129829995783113,3.229588810466271,1.2839114069839788,4.518722079974707,0.6078158434017289,0.3897578364746686,0.49315813274224435,-0.28849271465567605,7.948336556603614,1.714704367495312,5.585974802085836,1.3839923779116674,"(1, 2)",1,2
126728,-0.7456446076047627,0.5029012041971546,0.1324290220616266,1.205470236149661,0.24271600383322867,-0.36046982108267345,-0.4567657785951051,0.9256803563764896,1.2976393787421545,0.1927076570140147,0.08749527599373164,0.3408035421746558,-0.17801015238417692,1.3104539158398874,1.6364276520224186,4.35269816518395,1.168930364469405,"(1, 1)",1,1
126895,0.8872725082414586,1.6930601179851392,0.035584808777691074,-0.4978421671792913,0.2503809821416101,-0.3517361142509361,0.8332363848618186,1.334680455834067,2.5347945787774067,-0.10456420310946267,-0.2535474049468044,0.04196900593189512,-0.4577268635149892,3.734517764841857,1.9156997274101861,5.12637635774488,1.614645322753667,"(1, 2)",1,2
126896,-0.8299763506935527,0.41868580184244125,0.1847483915812944,-1.0514376556751366,0.2827520360735223,-0.2272917394580494,-0.9881333869974519,-0.9113759117409204,0.4964554764460894,-1.1991036395959418,-1.407172538475479,-0.9374997862376525,-1.4391102529443984,1.4201553718451945,1.9829137995215091,5.310248188528279,1.643177979456863,"(1, 1)",1,1
126897,-0.9423359795138547,0.791446008163802,0.17791450266692438,1.2270150501029806,0.29059319659989863,-0.48532661054765064,-0.9327689518679942,1.0325936698258393,0.9378673825642335,-0.17440071635696291,-0.07082906476658206,0.28581689863314375,-0.2618734154901932,0.4301318544077378,1.8343651877508045,5.080121544434948,1.379323406528455,"(1, 1)",1,1
126898,0.9612634106688084,0.32692420078562423,-2.186898665117255,1.3045769204134445,0.12132662022365202,-0.26601156914059465,-0.7634934598412767,0.685625008121241,0.10158191946654835,-0.7176584293278578,-1.0460496796310679,0.10699991843716679,-0.6614349711988634,0.9384468140281924,1.833677120815563,5.033614462307416,1.418564184548068,"(1, 1)",1,1
126899,1.2625665617298036,-0.035945756476133156,0.28727143455972265,-0.014278745560499982,0.2679925177457455,-0.351502800071966,-0.5934268334826717,0.7424713669562117,1.126721477532071,-0.26298223209604765,-0.9038563477123265,0.17757742217216876,-0.5019454072850883,2.163868388263725,1.9976563110153,5.353593571708627,1.6110339041205552,"(1, 1)",1,1
126900,-0.5673275440201062,-0.642175775609331,0.34859458559722534,0.35605430679216005,0.31301360272085144,-0.45806750069362523,0.20674914044677914,-0.3927642668146532,1.6567980489210952,-0.849050829078777,-1.3430201128672228,-0.11028167815904107,-1.0945196960879526,1.108109374024245,1.664922250508821,4.359922809920773,1.195587687314947,"(1, 1)",1,1
126901,1.349895979535441,-0.3216481218479265,0.28755129999600704,-0.4056257852877225,0.26756204602979944,-0.326880963948134,0.07489517529811753,0.7071964497806161,2.114822447142651,-0.3518924523751,-0.8436462878848401,0.24461318873778123,-0.3848667284953939,3.0875623945679975,2.0506574632155754,5.581004231265423,1.6820005155399769,"(1, 1)",1,1
126929,1.3749270826199658,0.004467049654031148,0.2486755751036581,0.8324613413285503,0.21456284134548845,-0.40763053894037354,0.26144648656589226,1.2464294861556604,1.78597066563406,-0.032395558778911475,-0.024525401284724958,0.59844668141979,-0.17912683285202527,2.827501092049486,1.7006065913899642,4.8727660906587635,1.3324953689684886,"(1, 1)",1,1
126931,-0.6143513519105323,-0.4402231941124065,0.3265753441251237,0.4369385735643317,0.3019387863137813,-0.4182950854453458,1.1024599345696875,-0.027650439471835552,2.586545551454742,-0.3327050381347216,-0.3311944923576454,0.39817881574511854,-0.610058978571375,5.023476003636073,1.918417108011125,5.039182383730365,1.6216914184770368,"(1, 1)",1,1
126932,1.406741827059461,-0.6452299692407836,0.3855712248824842,-0.5810995676256763,0.26937457082074046,-0.301302774643881,-0.7318822084082734,0.7706183988863067,-0.045116518858165686,-0.4272973850048916,0.07358072017716978,0.43509140730169327,-0.37408549011059095,0.2512608176345494,1.6345863104567175,4.358579036090833,1.1470625177682692,"(1, 1)",1,1
126975,0.8658896098006104,2.273782649213682,0.13790544863674142,0.01635719325803294,0.23482554635646882,-0.3328100102176282,-0.7163343316916774,1.1676439806063703,1.2090418634033027,-0.34589145240101254,-0.3480351044093052,-0.008887867487001254,-0.3941000997887073,0.7822358469968086,1.7518400415609572,4.897750654035303,1.2895302342681474,"(1, 1)",1,1
127018,-0.751969880182707,0.023525622426756248,0.08959377621838192,0.21165174908960943,0.2299172401532211,0.6807394006537529,-1.0468074987485996,-2.1135629578848345,-0.5635653100164275,-0.6232009470917649,-0.033387906866134756,1.058952900147835,-0.6615329773554626,-0.839483682385267,0.4491951528692848,2.1329400115121127,-1.976206110653025,"(1, 0)",1,0
127019,-0.6575034068660016,-0.2156570604156606,0.10665693203582015,-0.20244327183045,0.24457719744962542,0.747295975701081,-0.9440635840554669,-1.1256764315224028,-0.3725178742357013,-1.3995748625616227,-1.4447871369483194,-2.1012808236085205,-1.15280386212993,-0.7703649200239121,0.19619888350564452,1.946569351050944,-1.7705331662494939,"(0, 1)",0,1
127434,-0.646305212565771,-0.3608776484491877,0.3519765170694706,-1.51779021642831,0.3221084039368443,-0.23081099652041542,-0.8194074965102189,-0.7216609186362493,0.667919044394058,-1.046536230107382,-1.4204588528564734,-0.2700473910921151,-1.0513391149182802,1.2237122509604645,1.520803014045533,3.805978191866948,1.0770760638463865,"(1, 1)",1,1
127447,-0.6109213653358417,-0.5732385816548334,0.1589730487371455,0.23822589611174952,0.3065686322619285,-0.37346145478028797,-1.1045029802588875,-0.8493207591472923,-0.4688101952871696,0.6924328076518296,0.14137458571057565,-0.7962062265601287,0.25541429790861164,-0.8804539407039691,0.8024922877721,0.6174348459516242,-0.054453448739034856,"(1, 0)",1,0
127473,1.2713870406940853,0.40559490244157553,0.08884703406394191,1.100267362056986,0.14463996137122442,0.6529031046296031,-1.1948967258488732,-2.1374027758168275,-0.28995780633254403,-0.6213063494595461,-0.09639754123655406,0.9570240819684955,-0.7134829992025997,-0.09449185049456373,0.997094726902049,2.377316066482326,0.46426543285534905,"(1, 1)",1,1
127475,-1.0052171430092272,1.1540460261632204,0.10594109603865093,0.8823722240107813,0.25950993577672327,-0.4922148252652027,-0.8023783566816659,1.1086626721293507,0.6889006896766406,-0.024179871742735826,0.1972539253733728,0.5016529556367434,-0.2474503114141352,0.3915213729742626,1.5317733234473492,4.095772858663121,1.036328693723974,"(1, 1)",1,1
127926,-1.9020589616540362,4.708395306487356,-0.2663037093945844,2.534393782706474,0.29456891932174323,-0.6879021682748133,-0.6463794867673821,-0.825073237664782,0.3850651129240376,-0.9192329324124027,-1.1097677063057643,0.23872831778691644,-0.8083442828478166,-0.8161440434350371,0.9529519383344762,0.691427265298614,-1.0783704019234617,"(1, 1)",1,1
128012,1.301431161590045,-0.4912028929280711,0.2840911305771788,0.48680890841505736,0.2941646121701756,-0.5753160585414412,4.0627296862589155,1.4250333257728631,3.3659380639680174,-0.15221701090081424,-0.23752074688993885,-0.10486663670841913,-0.4296134790911717,0.5810796197210273,1.1309470806163002,3.2001472299460136,0.6349595042758416,"(1, 2)",1,2
128028,-1.7529691250575765,4.4784538756910015,-0.19385825360491965,2.444299599272987,0.2744641288433354,-0.6019985657067932,-0.10915788194145541,1.0178247490376753,2.0526093562839653,-0.3878041638866349,-1.1231576101154472,-0.21398764835815623,-0.6503600704842063,1.3550063278573632,1.1077485966797083,2.7350654411055366,0.6239857661050787,"(1, 2)",1,2
128060,-0.9018550173145841,0.18477329145670346,0.1932237795738063,-0.6932675272677525,0.33694863001380543,-0.4136868700615892,-0.6207520114455141,-0.5852776614960375,-0.7872144377383985,-0.26324971400814634,-0.012586913184635782,-1.9423774672364538,-0.796866222702055,-0.7275556742682713,-1.0786247519292478,-0.46224735328830735,-0.42153107418356794,"(0, 0)",0,0
128081,1.5403786855849049,-0.8071053134131554,0.3060375392485669,0.22356033454159766,0.252867714903648,-0.3254905924124198,-0.7982712043855962,-0.8367391035064661,-0.12290180315572807,-1.0927945407662503,-1.238744783166118,-0.5894894346410928,-1.4561564560346523,0.12278243483235712,1.3197747060938123,3.4687360457587926,0.909857976815693,"(1, 1)",1,1
128085,-0.39326810439253346,-0.9988304812392279,0.31171081070566087,-0.2014934826402507,0.2924625550466278,-0.2708413579928632,0.11863290247817641,-0.31165319188339363,0.493836308287712,-0.5136024268058074,-0.23959561913744132,0.2776101914669093,0.20066929063698508,0.23495848732650942,-0.7358706617797304,2.462201962161338,-0.21222960731440388,"(1, 1)",1,1
128088,1.1579989131508186,-0.14247413675150367,0.1894848462015798,0.7711430578538108,0.28147348932263033,-0.5336962280589866,1.0077344280262996,1.162495655927463,2.9024710927541015,0.7374522028364945,0.443707887512048,0.5955673913735747,1.0572927386962465,1.6878750716656759,1.1013883650323397,3.2021065815855736,0.6397078921236086,"(1, 2)",1,2
128111,-1.5309751972151548,3.5480458243696456,-0.07675158349797558,0.06128839934608337,0.3018558018693977,-0.3665051706210875,0.10263842359922427,1.1661788487499356,1.924566058954364,0.4863623363847145,0.4983437971266776,0.2822394730663882,0.696525917635999,0.6853621035907806,1.3721367114512084,3.294589702536685,0.9555637951145772,"(1, 2)",1,2
128123,1.5168367329517891,-0.7377598858442487,0.3334376791321342,-0.4022191785359856,0.26377495363742487,-0.23067711105101385,0.14194556193172503,1.2372337721218731,1.7504345195607545,0.3303852528550179,0.3779861870915107,0.3783616910159536,1.374142710057055,0.32759430365786885,1.1271948218035734,3.0412355698772364,0.6399928283089569,"(1, 2)",1,2
128128,-0.648563600101886,-0.4326963655769675,0.40044279864652044,0.6801535447875906,0.32698946013038127,-0.4112794580249865,0.9308899193707121,1.1551470991959254,3.054238510043713,0.5076190171595011,0.7307666209066667,0.4462694345196827,1.0411280025828156,1.838242003867987,1.4802082154972123,2.2409587244510116,0.7373369632340585,"(1, 2)",1,2
128129,-0.9120431691631563,0.2389096197421563,0.14411371832249545,1.270436003788836,0.3071220519465904,-0.5940531372390337,-0.49683532707861255,-0.5670317552903092,-0.6488027874629786,0.8537040797761947,0.3896161366262572,-0.6497340009732112,1.2747627167882345,-0.8522311309298523,-0.45358999255390126,0.1815508420050696,-0.6564544143174605,"(0, 0)",0,0
128130,-0.601904006532031,-0.5478235353545062,0.2909865134335581,0.32956824262059686,0.30762015413338656,-0.3961751643893701,0.6576573838992056,1.188427773436158,1.5865447285467318,0.1256824569395578,0.4187380712780178,-0.13171489824652205,-0.3633473496561885,0.6979268365458883,1.0183614117550188,2.4493626093516343,0.4726684199570963,"(1, 2)",1,2
128140,-0.7835168396585692,-0.41805133715410586,0.1353355259514024,-1.0881082809674418,0.3275660816781922,-0.3710007302977862,-0.4950903292385359,0.37176396752156804,-0.6215064850494022,-0.5487898454106512,-0.6089171070066838,0.7319694166924111,-0.403216148864815,-0.6643805500707454,-1.1363075741490252,-0.2971401423244593,-1.1926697475178787,"(0, 0)",0,0
128155,1.3087031549204868,-0.0050882087075507345,0.06650697809158704,0.9197977282718953,0.19171995210003123,0.5720964621193682,-0.7819811609920657,0.7692505621403867,0.1469027814243835,0.30540728640570564,0.17484832363973016,0.4727668966134168,0.04603075712289563,-0.7046124960267437,-1.272073792761336,1.252532173037702,-1.0742529570966095,"(1, 0)",1,0
128162,-0.6346923131321828,-0.32081457179378314,0.29456425379087237,0.794471273790549,0.30733855005951227,-0.5038146851739583,1.2519557887724124,0.3994956554868586,2.733259497918859,-0.4645809717364051,-0.750360668041804,-0.8398017877493383,-0.2251353346978519,0.6723848480162075,1.2756779819248405,2.7493265939971954,0.774590954903784,"(1, 2)",1,2
128182,0.7196692388624328,2.1210258969685807,0.1304557950011192,-0.7563234502803726,0.26201303378653645,-0.1990705024826129,1.2878359510139603,1.010455845504557,2.316285358290329,3.1853907855740946,0.0894462540295165,-0.15413500631990634,-0.4612881486619656,0.7086638037330218,1.082077327065599,2.1755713744143326,0.8187381340707662,"(1, 2)",1,2
128183,-0.9386839270345794,1.3040129224374801,-2.2035525638724835,1.3327882667260234,-5.121462268463853,1.1762591143518293,-0.8028392774243108,-0.5994238431457767,-0.8087842425627415,0.3804445144685376,0.403378118321084,1.0892070575450699,-0.032387899755033894,-0.7108759915685636,-1.2053194856764697,0.39463189225689277,-0.9926279846282003,"(0, 1)",0,1
128188,-1.1579448561224561,1.9908436244651728,-0.015853106741681763,-0.925079878149895,0.26412205511248604,-0.1278829998500433,-0.7926688626523439,-0.4655003078976447,0.3668950461826509,0.5755503529634455,-0.8890856854937939,0.28820570075815855,-0.5329152483668504,-0.7382268063199372,0.10245043872581944,1.8876952009610306,-0.22917184272426336,"(0, 1)",0,1
128190,-1.3429462862482586,1.94475882386181,0.10487918945122392,-0.7459387876369873,0.3424911704454223,-0.34725111532118536,-0.6187743993791297,-1.0082696697590305,-0.730111821598828,-1.0331020073205652,-1.0792177651599728,-0.10580856013961826,-1.564451860022349,-0.7536442197464421,-1.1551986927727638,-0.33975078672126185,-1.2130248814558653,"(0, 0)",0,0
